ssyk96_4	year	daioe_allapps	daioe_stratgames	daioe_videogames	daioe_imgrec	daioe_imgcompr	daioe_imggen	daioe_readcompr	daioe_lngmod	daioe_translat	daioe_speechrec	daioe_genai	pctl_rank_allapps	pctl_rank_stratgames	pctl_rank_videogames	pctl_rank_imgrec	pctl_rank_imgcompr	pctl_rank_imggen	pctl_rank_readcompr	pctl_rank_lngmod	pctl_rank_translat	pctl_rank_speechrec	pctl_rank_genai	ssyk96_1	ssyk96_2	ssyk96_3
4215 Inkasserare m.fl.	2013	2.9959006	.19001238	1.1236204	.1125832				.0017567754		.042881723	.0017567754	21.16	63.779999	8.9499998	63.209999				87.93		94.18	87.93	4 Kontors- och kundservicearbete	42 Kundservicearbete	421 Kassapersonal m.fl.
4215 Inkasserare m.fl.	2014	4.9690156	.20324969	1.7923658	.14720511			.0037456425	.015225797		.054708026	.015225797	22.299999	63.779999	8.9499998	62.93			86.790001	87.93		93.889999	87.639999	4 Kontors- och kundservicearbete	42 Kundservicearbete	421 Kassapersonal m.fl.
4215 Inkasserare m.fl.	2015	9.0166283	.21767348	2.4611111	.18618242		.026934758	.0062941471	.027570661	.0041432735	.29182005	.090962395	42.189999	63.779999	8.6599998	63.209999		70.309998	86.790001	87.639999	93.040001	94.18	81.68	4 Kontors- och kundservicearbete	42 Kundservicearbete	421 Kassapersonal m.fl.
4215 Inkasserare m.fl.	2016	14.499313	.27024058	2.6510515	.19028702	.052226655	.34885454	.16482139	.045827575	.011739575	.33050174	.58441311	67.470001	63.779999	8.9499998	62.93	75.709999	70.029999	86.790001	87.93	92.760002	94.18	77.129997	4 Kontors- och kundservicearbete	42 Kundservicearbete	421 Kassapersonal m.fl.
4215 Inkasserare m.fl.	2017	15.109168	.27203798	2.6681967	.21189885	.072056636	.34890404	.16932561	.049054485	.01695261	.34412709	.58848828	69.18	64.059998	8.6599998	62.93	75.709999	70.309998	86.790001	87.639999	93.040001	94.18	77.129997	4 Kontors- och kundservicearbete	42 Kundservicearbete	421 Kassapersonal m.fl.
4215 Inkasserare m.fl.	2018	17.748358	.27218863	3.056807	.22445235	.072093681	.41255599	.17798349	.11645947	.023471622	.37856063	.8505035	69.739998	63.779999	8.6599998	62.93	75.709999	70.029999	86.510002	87.639999	92.760002	93.889999	77.410004	4 Kontors- och kundservicearbete	42 Kundservicearbete	421 Kassapersonal m.fl.
4215 Inkasserare m.fl.	2019	23.249905	.27226767	3.8443427	.2949155	.07779815	.46015018	.23969956	.16692482	.045403674	.45121491	1.0465469	70.029999	64.059998	8.9499998	62.93	75.709999	70.309998	86.510002	87.639999	92.760002	93.889999	77.980003	4 Kontors- och kundservicearbete	42 Kundservicearbete	421 Kassapersonal m.fl.
4215 Inkasserare m.fl.	2020	26.142948	.27230582	3.8685033	.36043105	.092418864	.55290747	.2429674	.4105117	.050178081	.50801104	1.683417	72.870003	64.059998	8.9499998	62.93	75.709999	70.309998	86.510002	87.639999	93.040001	93.889999	79.970001	4 Kontors- och kundservicearbete	42 Kundservicearbete	421 Kassapersonal m.fl.
4215 Inkasserare m.fl.	2021	28.731567	.27239311	3.8721874	.42616123	.16358669	.71146536	.25663179	.49276063	.052296851	.53624701	2.1525416	73.720001	64.059998	8.6599998	63.209999	75.709999	70.309998	86.510002	87.639999	93.040001	94.18	80.260002	4 Kontors- och kundservicearbete	42 Kundservicearbete	421 Kassapersonal m.fl.
4215 Inkasserare m.fl.	2022	31.609123	.2723932	3.8835046	.44034022	.18655162	.74389869	.30432731	.96574754	.053323101	.57664025	2.9055908	76.849998	64.059998	8.6599998	63.209999	75.43	70.309998	86.790001	87.93	93.040001	94.18	81.959999	4 Kontors- och kundservicearbete	42 Kundservicearbete	421 Kassapersonal m.fl.
4215 Inkasserare m.fl.	2023	35.883316	.27239326	3.8864751	.44316065	.25426993	.74717999	.4980303	1.2521037	.05392018	.9894613	3.2565134	79.400002	64.059998	8.6599998	63.209999	75.709999	70.029999	86.790001	87.639999	93.040001	93.889999	83.099998	4 Kontors- och kundservicearbete	42 Kundservicearbete	421 Kassapersonal m.fl.
4221 Resebyrå- och turistbyråtjänstemän	2010	.27656484	.084367245		.02704026						.0050509297		75.989998	69.459999		70.599998						92.470001		4 Kontors- och kundservicearbete	42 Kundservicearbete	422 Kundinformatörer
4221 Resebyrå- och turistbyråtjänstemän	2011	.46302018	.16789186		.032195278						.010101859		77.129997	69.459999		70.599998						92.470001		4 Kontors- och kundservicearbete	42 Kundservicearbete	422 Kundinformatörer
4221 Resebyrå- och turistbyråtjänstemän	2012	.70577747	.18148161		.082775377				.00060046092		.026187882	.00060046092	78.550003	69.459999		70.599998				83.379997		92.470001	83.379997	4 Kontors- och kundservicearbete	42 Kundservicearbete	422 Kundinformatörer
4221 Resebyrå- och turistbyråtjänstemän	2013	3.1470788	.19507137	1.2115966	.11738208				.0016781965		.042273905	.0016781965	37.93	69.459999	18.610001	70.599998				83.379997		92.470001	83.379997	4 Kontors- och kundservicearbete	42 Kundservicearbete	422 Kundinformatörer
4221 Resebyrå- och turistbyråtjänstemän	2014	5.2081413	.20866112	1.9327029	.15347975			.003513437	.014544762		.053932577	.014544762	39.91	69.459999	18.610001	70.599998			78.269997	83.379997		92.470001	83.379997	4 Kontors- och kundservicearbete	42 Kundservicearbete	422 Kundinformatörer
4221 Resebyrå- och turistbyråtjänstemän	2015	9.3797903	.22346894	2.6538091	.19411848		.028134162	.0059039509	.026337452	.0039053471	.2876837	.090895154	58.950001	69.459999	18.610001	70.599998		77.980003	78.269997	83.379997	87.639999	92.470001	81.110001	4 Kontors- och kundservicearbete	42 Kundservicearbete	422 Kundinformatörer
4221 Resebyrå- och turistbyråtjänstemän	2016	14.929438	.2774356	2.8586214	.19839804	.052666254	.36438906	.15460351	.043777753	.011065434	.32581708	.59772372	74.010002	69.459999	18.610001	70.599998	77.980003	77.980003	78.269997	83.379997	87.639999	92.470001	79.970001	4 Kontors- och kundservicearbete	42 Kundservicearbete	422 Kundinformatörer
4221 Resebyrå- och turistbyråtjänstemän	2017	15.54373	.27928087	2.8771091	.22093108	.072663151	.36444074	.15882851	.046860326	.015979111	.33924928	.60165602	74.010002	69.459999	18.610001	70.599998	77.980003	77.980003	78.269997	83.379997	87.639999	92.470001	79.970001	4 Kontors- och kundservicearbete	42 Kundservicearbete	422 Kundinformatörer
4221 Resebyrå- och turistbyråtjänstemän	2018	18.244576	.27943555	3.2961464	.23401967	.072700508	.43092713	.16694966	.11125036	.022123769	.37319475	.8633706	75.139999	69.459999	18.610001	70.599998	77.980003	77.980003	78.269997	83.379997	87.639999	92.470001	80.540001	4 Kontors- och kundservicearbete	42 Kundservicearbete	422 Kundinformatörer
4221 Resebyrå- och turistbyråtjänstemän	2019	23.862564	.27951667	4.1453438	.30748633	.078452989	.48064068	.22483973	.15945844	.042796381	.44481921	1.0591862	75.709999	69.459999	18.610001	70.599998	77.980003	77.980003	78.269997	83.379997	87.639999	92.470001	80.82	4 Kontors- och kundservicearbete	42 Kundservicearbete	422 Kundinformatörer
4221 Resebyrå- och turistbyråtjänstemän	2020	26.760855	.27955583	4.1713958	.37579447	.093196765	.57752848	.22790499	.3921499	.047296617	.50081033	1.6890156	78.269997	69.459999	18.610001	70.599998	77.980003	77.980003	78.269997	83.379997	87.639999	92.470001	80.540001	4 Kontors- och kundservicearbete	42 Kundservicearbete	422 Kundinformatörer
4221 Resebyrå- och turistbyråtjänstemän	2021	29.364765	.27964544	4.1753683	.44432643	.16496363	.74314696	.24072228	.47071993	.049293716	.52864611	2.1613126	79.970001	69.459999	18.610001	70.599998	77.980003	77.980003	78.269997	83.379997	87.639999	92.470001	80.540001	4 Kontors- och kundservicearbete	42 Kundservicearbete	422 Kundinformatörer
4221 Resebyrå- och turistbyråtjänstemän	2022	32.194763	.27964553	4.187572	.45910981	.18812186	.77702451	.28546101	.92255062	.050261039	.56846672	2.8944225	80.82	69.459999	18.610001	70.599998	77.980003	77.980003	78.269997	83.379997	87.639999	92.470001	81.389999	4 Kontors- och kundservicearbete	42 Kundservicearbete	422 Kundinformatörer
4221 Resebyrå- och turistbyråtjänstemän	2023	36.360245	.27964562	4.1907749	.46205047	.25641018	.78045189	.46715567	1.1960983	.050823826	.97543627	3.2326267	81.68	69.459999	18.610001	70.599998	77.980003	77.980003	78.269997	83.379997	87.639999	92.470001	82.239998	4 Kontors- och kundservicearbete	42 Kundservicearbete	422 Kundinformatörer
4222 Receptionister m.fl.	2010	.28378057	.086382866		.027666841						.0052596726		80.540001	75.43		75.43						95.309998		4 Kontors- och kundservicearbete	42 Kundservicearbete	422 Kundinformatörer
4222 Receptionister m.fl.	2011	.47521907	.17190298		.032941312						.010519345		80.540001	75.43		75.43						95.309998		4 Kontors- och kundservicearbete	42 Kundservicearbete	422 Kundinformatörer
4222 Receptionister m.fl.	2012	.72476798	.18581741		.084693462				.00061228126		.027270164	.00061228126	81.959999	75.43		75.43				85.370003		95.309998	85.370003	4 Kontors- och kundservicearbete	42 Kundservicearbete	422 Kundinformatörer
4222 Receptionister m.fl.	2013	3.2696753	.19973183	1.2695819	.12010208				.0017112326		.044020984	.0017112326	49.290001	75.43	26.280001	75.43				85.370003		95.309998	85.370003	4 Kontors- och kundservicearbete	42 Kundservicearbete	422 Kundinformatörer
4222 Receptionister m.fl.	2014	5.4102302	.21364626	2.0251994	.15703622			.0035151029	.014831083		.056161482	.014831083	52.130001	75.43	26.280001	75.43			78.550003	85.370003		95.309998	85.370003	4 Kontors- och kundservicearbete	42 Kundservicearbete	422 Kundinformatörer
4222 Receptionister m.fl.	2015	9.7300386	.22880785	2.780817	.19861664		.0280299	.0059067504	.02685592	.0040040961	.29957297	.091597587	75.139999	75.43	26.280001	75.43		77.699997	78.550003	85.370003	89.349998	95.309998	82.239998	4 Kontors- och kundservicearbete	42 Kundservicearbete	422 Kundinformatörer
4222 Receptionister m.fl.	2016	15.38577	.28406382	2.9954312	.20299534	.053659469	.36303863	.15467681	.044639539	.01134523	.3392823	.59873515	81.68	75.43	26.280001	75.43	81.389999	77.699997	78.550003	85.370003	89.349998	95.309998	80.82	4 Kontors- och kundservicearbete	42 Kundservicearbete	422 Kundinformatörer
4222 Receptionister m.fl.	2017	16.017035	.28595319	3.0148034	.22605053	.074033476	.36309013	.15890381	.047782794	.016383152	.35326967	.60273427	81.959999	75.43	26.280001	75.43	81.389999	77.699997	78.550003	85.370003	89.349998	95.309998	80.82	4 Kontors- och kundservicearbete	42 Kundservicearbete	422 Kundinformatörer
4222 Receptionister m.fl.	2018	18.798264	.28611153	3.4538956	.23944241	.074071541	.42933011	.16702881	.11344037	.022683185	.38861802	.86650538	81.959999	75.43	26.280001	75.43	81.389999	77.699997	78.550003	85.370003	89.349998	95.309998	81.110001	4 Kontors- och kundservicearbete	42 Kundservicearbete	422 Kundinformatörer
4222 Receptionister m.fl.	2019	24.586731	.28619462	4.3437343	.31461143	.079932503	.47885942	.22494633	.16259746	.043878518	.46320254	1.0638604	83.099998	75.43	26.280001	75.43	81.389999	77.699997	78.550003	85.370003	89.349998	95.309998	81.389999	4 Kontors- och kundservicearbete	42 Kundservicearbete	422 Kundinformatörer
4222 Receptionister m.fl.	2020	27.547358	.28623474	4.3710332	.38450244	.094954327	.57538813	.22801302	.39986953	.048492543	.52150762	1.7002875	83.949997	75.43	26.280001	75.43	81.389999	77.699997	78.550003	85.370003	89.349998	95.309998	81.959999	4 Kontors- och kundservicearbete	42 Kundservicearbete	422 Kundinformatörer
4222 Receptionister m.fl.	2021	30.194368	.28632647	4.375196	.45462245	.16807462	.74039286	.24083641	.47998625	.050540142	.55049378	2.1753225	83.949997	75.43	26.280001	75.43	81.389999	77.699997	78.550003	85.370003	89.349998	95.309998	81.68	4 Kontors- och kundservicearbete	42 Kundservicearbete	422 Kundinformatörer
4222 Receptionister m.fl.	2022	33.07991	.28632656	4.3879833	.46974838	.19166958	.77414489	.28559634	.94071144	.051531922	.59196013	2.9191592	84.230003	75.43	26.280001	75.43	81.389999	77.699997	78.550003	85.370003	89.349998	95.309998	82.809998	4 Kontors- och kundservicearbete	42 Kundservicearbete	422 Kundinformatörer
4222 Receptionister m.fl.	2023	37.340084	.28632665	4.3913398	.47275716	.26124573	.77755958	.46737713	1.2196441	.05210894	1.0157487	3.2632198	84.519997	75.43	26.280001	75.43	81.389999	77.699997	78.550003	85.370003	89.349998	95.309998	83.379997	4 Kontors- och kundservicearbete	42 Kundservicearbete	422 Kundinformatörer
4223 Telefonister	2010	.28525668	.08636675		.026106568						.0062960619		80.82	75.139999		64.629997						99.860001		4 Kontors- och kundservicearbete	42 Kundservicearbete	422 Kundinformatörer
4223 Telefonister	2011	.48034948	.1718709		.031083586						.012592124		82.529999	75.139999		64.629997						99.860001		4 Kontors- och kundservicearbete	42 Kundservicearbete	422 Kundinformatörer
4223 Telefonister	2012	.73506474	.18578273		.07991717				.00063970021		.032643601	.00063970021	84.519997	75.139999		64.629997				89.349998		99.860001	89.349998	4 Kontors- och kundservicearbete	42 Kundservicearbete	422 Kundinformatörer
4223 Telefonister	2013	3.3824644	.19969457	1.32731	.11332891				.0017878644		.052695073	.0017878644	62.93	75.139999	34.799999	64.629997				89.349998		99.860001	89.349998	4 Kontors- och kundservicearbete	42 Kundservicearbete	422 Kundinformatörer
4223 Telefonister	2014	5.6015158	.2136064	2.1172855	.14818014			.0035931021	.015495243		.067227796	.015495243	67.470001	75.139999	34.799999	64.629997			82.529999	89.349998		99.860001	89.349998	4 Kontors- och kundservicearbete	42 Kundservicearbete	422 Kundinformatörer
4223 Telefonister	2015	10.161058	.22876516	2.9072609	.18741564		.025802769	.0060378192	.02805857	.0044900989	.35860217	.089737557	87.360001	75.139999	34.799999	64.629997		64.349998	82.529999	89.349998	96.160004	99.860001	78.269997	4 Kontors- och kundservicearbete	42 Kundservicearbete	422 Kundinformatörer
4223 Telefonister	2016	15.862154	.28401083	3.1316338	.19154742	.052140445	.3341932	.15810905	.046638567	.012722273	.40613604	.56754035	85.370003	75.139999	34.799999	64.629997	75.139999	64.349998	82.529999	89.349998	96.160004	99.860001	72.019997	4 Kontors- och kundservicearbete	42 Kundservicearbete	422 Kundinformatörer
4223 Telefonister	2017	16.513681	.28589985	3.1518869	.2133024	.071937695	.33424059	.16242984	.049922585	.018371681	.42287952	.57165784	85.370003	75.139999	34.799999	64.629997	75.139999	64.349998	82.529999	89.349998	96.160004	99.860001	72.300003	4 Kontors- och kundservicearbete	42 Kundservicearbete	422 Kundinformatörer
4223 Telefonister	2018	19.388779	.28605816	3.6109445	.22593905	.07197468	.39521745	.17073514	.11852042	.025436386	.46519306	.83010465	85.650002	75.139999	34.799999	64.629997	75.139999	64.349998	82.529999	89.349998	96.160004	99.860001	74.010002	4 Kontors- och kundservicearbete	42 Kundservicearbete	422 Kundinformatörer
4223 Telefonister	2019	25.381884	.28614122	4.541244	.29686892	.077669732	.4408114	.22993784	.16987884	.049204331	.55447406	1.0234801	86.220001	75.139999	34.799999	64.629997	75.139999	64.349998	82.529999	89.349998	96.160004	99.860001	74.57	4 Kontors- och kundservicearbete	42 Kundservicearbete	422 Kundinformatörer
4223 Telefonister	2020	28.401606	.28618133	4.5697846	.36281842	.092266306	.52967036	.23307259	.41777635	.05437839	.62426788	1.6559751	85.940002	75.139999	34.799999	64.629997	75.139999	64.349998	82.529999	89.349998	96.160004	99.860001	76.279999	4 Kontors- och kundservicearbete	42 Kundservicearbete	422 Kundinformatörer
4223 Telefonister	2021	31.039797	.28627303	4.5741363	.42898399	.16331667	.68156451	.2461805	.50148082	.056674521	.65896553	2.1162546	85.650002	75.139999	34.799999	64.629997	75.139999	64.349998	82.529999	89.349998	96.160004	99.860001	76.279999	4 Kontors- och kundservicearbete	42 Kundservicearbete	422 Kundinformatörer
4223 Telefonister	2022	34.013409	.28627312	4.5875053	.44325691	.18624368	.7126348	.29193363	.98283798	.057786677	.70860261	2.8723662	85.650002	75.139999	34.799999	64.629997	75.139999	64.349998	82.529999	89.349998	96.160004	99.860001	79.120003	4 Kontors- och kundservicearbete	42 Kundservicearbete	422 Kundinformatörer
4223 Telefonister	2023	38.563778	.28627321	4.5910144	.446096	.25385022	.71577817	.4777481	1.2742617	.058433734	1.2158965	3.227242	86.790001	75.139999	34.799999	64.629997	75.139999	64.349998	82.529999	89.349998	96.160004	99.860001	81.959999	4 Kontors- och kundservicearbete	42 Kundservicearbete	422 Kundinformatörer
4224 Trafikinformatörer m.fl.	2010	.25980297	.079683743		.025611732						.0045615947		62.639999	54.400002		61.509998						81.110001		4 Kontors- och kundservicearbete	42 Kundservicearbete	422 Kundinformatörer
4224 Trafikinformatörer m.fl.	2011	.43465078	.15857163		.030494412						.0091231894		63.490002	54.400002		61.509998						81.110001		4 Kontors- och kundservicearbete	42 Kundservicearbete	422 Kundinformatörer
4224 Trafikinformatörer m.fl.	2012	.66072649	.17140697		.078402378				.00053051667		.023650795	.00053051667	65.480003	54.400002		61.509998				71.160004		81.110001	71.160004	4 Kontors- och kundservicearbete	42 Kundservicearbete	422 Kundinformatörer
4224 Trafikinformatörer m.fl.	2013	3.0640893	.18424232	1.2229931	.11118082				.001482713		.038178403	.001482713	28.84	54.400002	20.309999	61.509998				71.160004		81.110001	71.160004	4 Kontors- och kundservicearbete	42 Kundservicearbete	422 Kundinformatörer
4224 Trafikinformatörer m.fl.	2014	5.0645113	.19707766	1.9508823	.14537147			.0031066912	.012850526		.048707582	.012850526	29.4	54.400002	20.309999	61.509998			67.470001	71.160004		81.110001	71.160004	4 Kontors- och kundservicearbete	42 Kundservicearbete	422 Kundinformatörer
4224 Trafikinformatörer m.fl.	2015	9.0291195	.21106344	2.6787715	.18386327		.02574137	.0052204588	.023269555	.0034647556	.25981286	.081722818	42.759998	54.400002	20.309999	61.509998		64.059998	67.470001	71.160004	74.010002	81.110001	69.739998	4 Kontors- och kundservicearbete	42 Kundservicearbete	422 Kundinformatörer
4224 Trafikinformatörer m.fl.	2016	14.176591	.26203424	2.8855102	.18791673	.049010027	.33339798	.13670526	.038678333	.0098170582	.29425186	.54231697	62.639999	54.400002	20.309999	61.509998	65.480003	64.059998	67.470001	71.160004	74.010002	81.110001	66.339996	4 Kontors- och kundservicearbete	42 Kundservicearbete	422 Kundinformatörer
4224 Trafikinformatörer m.fl.	2017	14.748507	.26377708	2.9041717	.20925936	.067618683	.33344528	.14044113	.041401837	.014176387	.30638278	.54580456	63.490002	54.400002	20.309999	61.509998	65.480003	64.059998	67.470001	71.160004	74.010002	81.110001	66.339996	4 Kontors- och kundservicearbete	42 Kundservicearbete	422 Kundinformatörer
4224 Trafikinformatörer m.fl.	2018	17.293653	.26392314	3.3271506	.22165649	.067653447	.39427704	.14762211	.098291442	.019627821	.33703962	.78103137	64.059998	54.400002	20.309999	61.509998	65.480003	64.059998	67.470001	71.160004	74.010002	81.110001	67.190002	4 Kontors- och kundservicearbete	42 Kundservicearbete	422 Kundinformatörer
4224 Trafikinformatörer m.fl.	2019	22.596632	.26399979	4.1843357	.29124191	.073006578	.43976247	.19881032	.14088404	.0379682	.40172505	.95702779	64.059998	54.400002	20.309999	61.509998	65.480003	64.059998	67.470001	71.160004	74.010002	81.110001	68.610001	4 Kontors- och kundservicearbete	42 Kundservicearbete	422 Kundinformatörer
4224 Trafikinformatörer m.fl.	2020	25.250668	.26403677	4.2106333	.35594139	.086726807	.52841002	.20152071	.34647059	.041960731	.45229176	1.520916	65.769997	54.400002	20.309999	61.509998	65.480003	64.059998	67.470001	71.160004	74.010002	81.110001	69.459999	4 Kontors- och kundservicearbete	42 Kundservicearbete	422 Kundinformatörer
